setting,model,calibration,method,course,seed,nominal_coverage,observed_coverage,coverage_gap,average_set_size,singleton_rate,ambiguity_rate,empty_set_rate,pass_coverage,fail_coverage,automatic_coverage,automatic_error_rate,deferral_rate,n_automatic,undercoverage,overcoverage,n_test,n_pass,n_fail,coverage_ci_lower,coverage_ci_upper,pass_ci_lower,pass_ci_upper,fail_ci_lower,fail_ci_upper,automatic_error_ci_lower,automatic_error_ci_upper,automatic_false_negative_fraction,automatic_false_positive_fraction,review_fraction
temporal_2,catboost,isotonic,EQ,Accountancy,42,0.9,0.7676348547717843,0.13236514522821574,1.3001383125864454,0.6998616874135546,0.30013831258644535,0.0,0.9956236323851203,0.37593984962406013,0.6998616874135546,0.33201581027667987,0.30013831258644535,506,0.13236514522821574,0.0,723,457,266,0.7354840765106943,0.7969566577147729,0.9841854555926877,0.9987990205853874,0.3198871961031131,0.43552473989647666,0.292383601006849,0.37417941175161884,0.6240601503759399,0.00437636761487965,0.3001383125864454
temporal_2,catboost,isotonic,EQ,Accountancy,73,0.9,0.8049792531120332,0.0950207468879668,1.3195020746887967,0.6804979253112033,0.31950207468879666,0.0,0.9956236323851203,0.4774436090225564,0.6804979253112033,0.2865853658536585,0.31950207468879666,492,0.0950207468879668,0.0,723,457,266,0.774517788290623,0.8322170018732814,0.9841854555926877,0.9987990205853874,0.4181672710356362,0.5373621718733801,0.2484052038602746,0.3280723248654141,0.5225563909774437,0.00437636761487965,0.31950207468879666
temporal_2,catboost,isotonic,EQ,Accountancy,101,0.9,0.7966804979253111,0.10331950207468887,1.3374827109266942,0.6625172890733056,0.33748271092669435,0.0,1.0,0.4473684210526316,0.6625172890733056,0.3068893528183716,0.33748271092669435,479,0.10331950207468887,0.0,723,457,266,0.765811489934391,0.8244135100209716,0.9916642508021641,1.0,0.38878706183305556,0.5074483049546492,0.2672595393076649,0.3495919206894752,0.5526315789473685,0.0,0.33748271092669435
temporal_2,catboost,isotonic,EQ,Global economics,7,0.9,0.8461538461538461,0.05384615384615388,1.569526627218935,0.43047337278106507,0.5695266272189349,0.0,0.9704918032786886,0.7439353099730458,0.43047337278106507,0.35738831615120276,0.5695266272189349,291,0.05384615384615388,0.0,676,305,371,0.8170060484590268,0.8713897443068764,0.9448799285390199,0.984399453497008,0.6971805703863008,0.7856902427021244,0.30451345891991316,0.4139793190904008,0.2560646900269542,0.029508196721311476,0.569526627218935
temporal_2,catboost,isotonic,EQ,Global economics,19,0.9,0.886094674556213,0.013905325443786976,1.7100591715976332,0.28994082840236685,0.7100591715976331,0.0,0.980327868852459,0.8086253369272237,0.28994082840236685,0.39285714285714285,0.7100591715976331,196,0.013905325443786976,0.0,676,305,371,0.85993238406397,0.9078936924826145,0.9577531652219773,0.9909536603409363,0.765513504505698,0.8454114468603207,0.3271730069022,0.46266039279448606,0.19137466307277629,0.019672131147540985,0.7100591715976332
temporal_2,catboost,isotonic,EQ,Global economics,42,0.9,0.8890532544378699,0.010946745562130156,1.668639053254438,0.33136094674556216,0.6686390532544378,0.0,0.9770491803278688,0.816711590296496,0.33136094674556216,0.33482142857142855,0.6686390532544378,224,0.010946745562130156,0.0,676,305,371,0.8631444293553591,0.9105653719157204,0.9533919155302109,0.9888390955237407,0.7741640797725343,0.8527676388781834,0.2762647187222824,0.3989480349924124,0.18328840970350405,0.022950819672131147,0.6686390532544378
temporal_2,catboost,isotonic,EQ,Global economics,73,0.9,0.9260355029585798,0.026035502958579815,1.7485207100591715,0.2514792899408284,0.7485207100591716,0.0,0.9540983606557377,0.9029649595687331,0.2514792899408284,0.29411764705882354,0.7485207100591716,170,0.0,0.026035502958579815,676,305,371,0.9038084774564628,0.9434478828708028,0.92443697021301,0.9724633392782087,0.8685863885204783,0.9290841811670307,0.23078185310002833,0.366552404936771,0.09703504043126684,0.04590163934426229,0.7485207100591715
temporal_2,catboost,isotonic,EQ,Global economics,101,0.9,0.8979289940828402,0.002071005917159807,1.735207100591716,0.26479289940828404,0.735207100591716,0.0,0.9868852459016394,0.8247978436657682,0.26479289940828404,0.3854748603351955,0.735207100591716,179,0.002071005917159807,0.0,676,305,371,0.8728125998290346,0.9185483756155295,0.9667700275785158,0.9948884270023215,0.7828426591493304,0.8600958267860866,0.31729297740645396,0.45846903923657006,0.1752021563342318,0.013114754098360656,0.735207100591716
temporal_2,catboost,isotonic,MCP,Accountancy,7,0.9,0.7275242047026279,0.17247579529737211,1.1507607192254494,0.8492392807745505,0.1507607192254495,0.0,0.9978118161925602,0.2631578947368421,0.8492392807745505,0.32084690553745926,0.1507607192254495,614,0.17247579529737211,0.0,723,457,266,0.6939313732258034,0.758712041658379,0.9877107361507956,0.9996136273393242,0.2138816082258192,0.31917754231885215,0.28513593800027937,0.35878565894155534,0.7368421052631579,0.002188183807439825,0.15076071922544954
temporal_2,catboost,isotonic,MCP,Accountancy,19,0.9,0.7648686030428768,0.13513139695712317,1.2226832641770402,0.7773167358229599,0.22268326417704012,0.0,0.9978118161925602,0.36466165413533835,0.7773167358229599,0.302491103202847,0.22268326417704012,562,0.13513139695712317,0.0,723,457,266,0.7326067259302385,0.7943307448923813,0.9877107361507956,0.9996136273393242,0.3091256865713012,0.4240509708827968,0.265961195003994,0.3417027600856805,0.6353383458646616,0.002188183807439825,0.2226832641770401
temporal_2,catboost,isotonic,MCP,Accountancy,42,0.9,0.7676348547717843,0.13236514522821574,1.3001383125864454,0.6998616874135546,0.30013831258644535,0.0,0.9956236323851203,0.37593984962406013,0.6998616874135546,0.33201581027667987,0.30013831258644535,506,0.13236514522821574,0.0,723,457,266,0.7354840765106943,0.7969566577147729,0.9841854555926877,0.9987990205853874,0.3198871961031131,0.43552473989647666,0.292383601006849,0.37417941175161884,0.6240601503759399,0.00437636761487965,0.3001383125864454
temporal_2,catboost,isotonic,MCP,Accountancy,73,0.9,0.8049792531120332,0.0950207468879668,1.3195020746887967,0.6804979253112033,0.31950207468879666,0.0,0.9956236323851203,0.4774436090225564,0.6804979253112033,0.2865853658536585,0.31950207468879666,492,0.0950207468879668,0.0,723,457,266,0.774517788290623,0.8322170018732814,0.9841854555926877,0.9987990205853874,0.4181672710356362,0.5373621718733801,0.2484052038602746,0.3280723248654141,0.5225563909774437,0.00437636761487965,0.31950207468879666
temporal_2,catboost,isotonic,MCP,Accountancy,101,0.9,0.7966804979253111,0.10331950207468887,1.3374827109266942,0.6625172890733056,0.33748271092669435,0.0,1.0,0.4473684210526316,0.6625172890733056,0.3068893528183716,0.33748271092669435,479,0.10331950207468887,0.0,723,457,266,0.765811489934391,0.8244135100209716,0.9916642508021641,1.0,0.38878706183305556,0.5074483049546492,0.2672595393076649,0.3495919206894752,0.5526315789473685,0.0,0.33748271092669435
temporal_2,catboost,isotonic,MCP,Global economics,7,0.9,0.8461538461538461,0.05384615384615388,1.569526627218935,0.43047337278106507,0.5695266272189349,0.0,0.9704918032786886,0.7439353099730458,0.43047337278106507,0.35738831615120276,0.5695266272189349,291,0.05384615384615388,0.0,676,305,371,0.8170060484590268,0.8713897443068764,0.9448799285390199,0.984399453497008,0.6971805703863008,0.7856902427021244,0.30451345891991316,0.4139793190904008,0.2560646900269542,0.029508196721311476,0.569526627218935
temporal_2,catboost,isotonic,MCP,Global economics,19,0.9,0.886094674556213,0.013905325443786976,1.7100591715976332,0.28994082840236685,0.7100591715976331,0.0,0.980327868852459,0.8086253369272237,0.28994082840236685,0.39285714285714285,0.7100591715976331,196,0.013905325443786976,0.0,676,305,371,0.85993238406397,0.9078936924826145,0.9577531652219773,0.9909536603409363,0.765513504505698,0.8454114468603207,0.3271730069022,0.46266039279448606,0.19137466307277629,0.019672131147540985,0.7100591715976332
temporal_2,catboost,isotonic,MCP,Global economics,42,0.9,0.8890532544378699,0.010946745562130156,1.668639053254438,0.33136094674556216,0.6686390532544378,0.0,0.9770491803278688,0.816711590296496,0.33136094674556216,0.33482142857142855,0.6686390532544378,224,0.010946745562130156,0.0,676,305,371,0.8631444293553591,0.9105653719157204,0.9533919155302109,0.9888390955237407,0.7741640797725343,0.8527676388781834,0.2762647187222824,0.3989480349924124,0.18328840970350405,0.022950819672131147,0.6686390532544378
temporal_2,catboost,isotonic,MCP,Global economics,73,0.9,0.9260355029585798,0.026035502958579815,1.7485207100591715,0.2514792899408284,0.7485207100591716,0.0,0.9540983606557377,0.9029649595687331,0.2514792899408284,0.29411764705882354,0.7485207100591716,170,0.0,0.026035502958579815,676,305,371,0.9038084774564628,0.9434478828708028,0.92443697021301,0.9724633392782087,0.8685863885204783,0.9290841811670307,0.23078185310002833,0.366552404936771,0.09703504043126684,0.04590163934426229,0.7485207100591715
temporal_2,catboost,isotonic,MCP,Global economics,101,0.9,0.8979289940828402,0.002071005917159807,1.735207100591716,0.26479289940828404,0.735207100591716,0.0,0.9868852459016394,0.8247978436657682,0.26479289940828404,0.3854748603351955,0.735207100591716,179,0.002071005917159807,0.0,676,305,371,0.8728125998290346,0.9185483756155295,0.9667700275785158,0.9948884270023215,0.7828426591493304,0.8600958267860866,0.31729297740645396,0.45846903923657006,0.1752021563342318,0.013114754098360656,0.735207100591716
temporal_2,catboost,none,EIQ-batch,Accountancy,7,0.9,0.7012448132780082,0.19875518672199177,1.0829875518672198,0.91701244813278,0.08298755186721991,0.0,0.9715536105032823,0.23684210526315788,0.91701244813278,0.3257918552036199,0.08298755186721991,663,0.19875518672199177,0.0,723,457,266,0.6668890022108361,0.733473410346298,0.9519439701316761,0.9833017456139097,0.18972428942742983,0.2914525445110938,0.2912096174878696,0.36238120692109504,0.7631578947368421,0.028446389496717725,0.08298755186721996
temporal_2,catboost,none,EIQ-batch,Accountancy,19,0.9,0.9045643153526971,0.004564315352697079,1.5560165975103735,0.44398340248962653,0.5560165975103735,0.0,0.9890590809628009,0.7593984962406015,0.44398340248962653,0.21495327102803738,0.5560165975103735,321,0.0,0.004564315352697079,723,457,266,0.8809592813647222,0.9238929913016816,0.974646924229439,0.9953178900125029,0.7045712931561322,0.80684011339018,0.17352546608840988,0.2631227971463262,0.24060150375939848,0.010940919037199124,0.5560165975103735
temporal_2,catboost,none,EIQ-batch,Accountancy,42,0.9,0.7164591977869986,0.1835408022130014,1.170124481327801,0.8298755186721992,0.17012448132780084,0.0,0.986870897155361,0.2518796992481203,0.8298755186721992,0.3416666666666667,0.17012448132780084,600,0.1835408022130014,0.0,723,457,266,0.6825285869675058,0.7481017743052879,0.971655630061971,0.9939692968679263,0.20349803446863415,0.30732583753054543,0.3048327476564238,0.3805151243312482,0.7481203007518797,0.01312910284463895,0.17012448132780078
temporal_2,catboost,none,EIQ-batch,Accountancy,73,0.9,0.7551867219917012,0.1448132780082988,1.1991701244813278,0.8008298755186722,0.1991701244813278,0.0,0.9824945295404814,0.36466165413533835,0.8008298755186722,0.30569948186528495,0.1991701244813278,579,0.1448132780082988,0.0,723,457,266,0.7225500992155338,0.7851259496971208,0.9658415468623841,0.9911036054434242,0.3091256865713012,0.4240509708827968,0.2695562566260683,0.34440394370824035,0.6353383458646616,0.0175054704595186,0.19917012448132776
temporal_2,catboost,none,EIQ-batch,Accountancy,101,0.9,0.7662517289073306,0.1337482710926694,1.2503457814661134,0.7496542185338866,0.2503457814661134,0.0,0.9846827133479212,0.39097744360902253,0.7496542185338866,0.3118081180811808,0.2503457814661134,542,0.1337482710926694,0.0,723,457,266,0.7340451738036355,0.795643928720408,0.9687241098327282,0.9925609297851246,0.334286914815448,0.4507720592447975,0.2742490489883398,0.35201605655943646,0.6090225563909775,0.015317286652078774,0.2503457814661134
temporal_2,catboost,none,EIQ-batch,Global economics,7,0.9,0.7677514792899408,0.13224852071005921,1.3106508875739644,0.6893491124260355,0.3106508875739645,0.0,0.8918032786885246,0.6657681940700808,0.6893491124260355,0.3369098712446352,0.3106508875739645,466,0.13224852071005921,0.0,676,305,371,0.7344607426639131,0.7980163449028752,0.8519453148979848,0.9219145189229583,0.6162851636873657,0.7118535656489672,0.2954843760891156,0.3810022405208334,0.33423180592991913,0.10819672131147541,0.31065088757396453
temporal_2,catboost,none,EIQ-batch,Global economics,19,0.9,0.9201183431952663,0.020118343195266286,1.757396449704142,0.24260355029585798,0.757396449704142,0.0,0.8950819672131147,0.9407008086253369,0.24260355029585798,0.32926829268292684,0.757396449704142,164,0.0,0.020118343195266286,676,305,371,0.8972273420424396,0.9382615688358363,0.8556391209588947,0.9246965273710102,0.9118518704102327,0.9605169466058723,0.26197215963976533,0.40437964405955135,0.05929919137466307,0.10491803278688525,0.757396449704142
temporal_2,catboost,none,EIQ-batch,Global economics,42,0.9,0.7766272189349113,0.12337278106508875,1.4068047337278107,0.5931952662721893,0.4068047337278107,0.0,0.9311475409836065,0.6495956873315364,0.5931952662721893,0.3765586034912718,0.4068047337278107,401,0.12337278106508875,0.0,676,305,371,0.743716388844917,0.8064118728953562,0.8970411104763275,0.9545284974521578,0.5997401135452823,0.6963850812216524,0.3305178046624547,0.42494202327021874,0.3504043126684636,0.06885245901639345,0.4068047337278107
temporal_2,catboost,none,EIQ-batch,Global economics,73,0.9,0.8668639053254438,0.03313609467455625,1.599112426035503,0.40088757396449703,0.599112426035503,0.0,0.9245901639344263,0.8194070080862533,0.40088757396449703,0.33210332103321033,0.599112426035503,271,0.03313609467455625,0.0,676,305,371,0.8391700654096826,0.890411800427685,0.8893903011176989,0.949227677792863,0.7770537575563005,0.8552135501893169,0.27872071178582325,0.39017931373991754,0.18059299191374664,0.07540983606557378,0.599112426035503
temporal_2,catboost,none,EIQ-batch,Global economics,101,0.9,0.8357988165680473,0.06420118343195269,1.5162721893491125,0.48372781065088755,0.5162721893491125,0.0,0.8950819672131147,0.7870619946091644,0.48372781065088755,0.3394495412844037,0.5162721893491125,327,0.06420118343195269,0.0,676,305,371,0.8059894975665097,0.8618132586636614,0.8556391209588947,0.9246965273710102,0.7425724387282128,0.8256677998786078,0.29025518067728356,0.3923722615596135,0.21293800539083557,0.10491803278688525,0.5162721893491125
temporal_2,catboost,none,EQ,Accountancy,7,0.9,0.7219917012448133,0.17800829875518676,1.1355463347164592,0.8644536652835408,0.1355463347164592,0.0,0.9912472647702407,0.2593984962406015,0.8644536652835408,0.3216,0.1355463347164592,625,0.17800829875518676,0.0,723,457,266,0.6882269090454717,0.7534099790330165,0.9777135838332237,0.9965911177207626,0.21041548990885833,0.3152319011206491,0.2861663514382477,0.3592132639290249,0.7406015037593985,0.0087527352297593,0.13554633471645916
temporal_2,catboost,none,EQ,Accountancy,19,0.9,0.7372060857538036,0.16279391424619638,1.157676348547718,0.8423236514522822,0.15767634854771784,0.0,0.986870897155361,0.3082706766917293,0.8423236514522822,0.31198686371100165,0.15767634854771784,609,0.16279391424619638,0.0,723,457,266,0.7039293151877334,0.7679755216064145,0.971655630061971,0.9939692968679263,0.2558355661985423,0.3661646985280964,0.27646550723137164,0.34986525628996346,0.6917293233082706,0.01312910284463895,0.15767634854771784
temporal_2,catboost,none,EQ,Accountancy,42,0.9,0.7385892116182573,0.16141078838174272,1.2088520055325034,0.7911479944674965,0.20885200553250347,0.0,0.986870897155361,0.31203007518796994,0.7911479944674965,0.3304195804195804,0.20885200553250347,572,0.16141078838174272,0.0,723,457,266,0.705359195302558,0.7692972731930134,0.971655630061971,0.9939692968679263,0.2593601803430434,0.3700518438987592,0.29311654674659293,0.3699851680946654,0.6879699248120301,0.01312910284463895,0.2088520055325035
temporal_2,catboost,none,EQ,Accountancy,73,0.9,0.7565698478561549,0.14343015214384514,1.201936376210235,0.7980636237897649,0.20193637621023514,0.0,0.9934354485776805,0.34962406015037595,0.7980636237897649,0.3050259965337955,0.20193637621023514,577,0.14343015214384514,0.0,723,457,266,0.723985438334688,0.7864422422793902,0.9808795889404179,0.9977649999256127,0.29482921709943055,0.4087004022940116,0.26885016430276537,0.34378079276282253,0.650375939849624,0.006564551422319475,0.20193637621023508
temporal_2,catboost,none,EQ,Accountancy,101,0.9,0.7648686030428768,0.13513139695712317,1.247579529737206,0.7524204702627939,0.2475795297372061,0.0,0.9956236323851203,0.3684210526315789,0.7524204702627939,0.3125,0.2475795297372061,544,0.13513139695712317,0.0,723,457,266,0.7326067259302385,0.7943307448923813,0.9841854555926877,0.9987990205853874,0.3127091673867293,0.4278792495825325,0.27497905854083216,0.3526504377022256,0.631578947368421,0.00437636761487965,0.2475795297372061
temporal_2,catboost,none,EQ,Global economics,7,0.9,0.8284023668639053,0.07159763313609468,1.4807692307692308,0.5192307692307693,0.4807692307692308,0.0,0.9508196721311475,0.7277628032345014,0.5192307692307693,0.33048433048433046,0.4807692307692308,351,0.07159763313609468,0.0,676,305,371,0.7981446851241084,0.8549487592948256,0.9204518412099554,0.9699726537723012,0.6803080417974326,0.7705492367215941,0.28334252307060853,0.3812964388041023,0.2722371967654987,0.04918032786885246,0.4807692307692307
temporal_2,catboost,none,EQ,Global economics,19,0.9,0.8254437869822485,0.0745562130177515,1.4940828402366864,0.5059171597633136,0.4940828402366864,0.0,0.8852459016393442,0.7762803234501348,0.5059171597633136,0.34502923976608185,0.4940828402366864,342,0.0745562130177515,0.0,676,305,371,0.7950121224425893,0.8521975972518497,0.8445861199114082,0.9163220848916112,0.7311663534182604,0.8157315288089615,0.29661978726583726,0.39688138994566347,0.22371967654986524,0.11475409836065574,0.49408284023668636
temporal_2,catboost,none,EQ,Global economics,42,0.9,0.8076923076923077,0.09230769230769231,1.482248520710059,0.5177514792899408,0.4822485207100592,0.0,0.9311475409836065,0.706199460916442,0.5177514792899408,0.37142857142857144,0.4822485207100592,350,0.09230769230769231,0.0,676,305,371,0.7762772206633167,0.8356301506841529,0.8970411104763275,0.9545284974521578,0.6579258553094635,0.7502467104503655,0.32245977996168884,0.4231890190796732,0.29380053908355797,0.06885245901639345,0.4822485207100592
temporal_2,catboost,none,EQ,Global economics,73,0.9,0.8727810650887574,0.02721893491124261,1.6124260355029585,0.3875739644970414,0.6124260355029586,0.0,0.9475409836065574,0.8113207547169812,0.3875739644970414,0.3282442748091603,0.6124260355029586,262,0.02721893491124261,0.0,676,305,371,0.8455382591075187,0.8958110561788388,0.916493792458388,0.9674548880149068,0.7683940037094695,0.847866536751449,0.27422462254686947,0.3872277318027823,0.18867924528301888,0.05245901639344262,0.6124260355029586
temporal_2,catboost,none,EQ,Global economics,101,0.9,0.856508875739645,0.04349112426035506,1.5902366863905326,0.40976331360946744,0.5902366863905325,0.0,0.9508196721311475,0.7789757412398922,0.40976331360946744,0.35018050541516244,0.5902366863905325,277,0.04349112426035506,0.0,676,305,371,0.828064976791306,0.8809238525103296,0.9204518412099554,0.9699726537723012,0.7340140464789962,0.8182194248431256,0.296401724557087,0.40805786503295227,0.2210242587601078,0.04918032786885246,0.5902366863905326
temporal_2,catboost,none,MCP,Accountancy,7,0.9,0.7247579529737206,0.17524204702627943,1.1438450899031811,0.8561549100968188,0.14384508990318118,0.0,0.9934354485776805,0.2631578947368421,0.8561549100968188,0.32148626817447495,0.14384508990318118,619,0.17524204702627943,0.0,723,457,266,0.6910783663230692,0.7560617851582662,0.9808795889404179,0.9977649999256127,0.2138816082258192,0.31917754231885215,0.28589155367625324,0.3592829977762982,0.7368421052631579,0.006564551422319475,0.14384508990318123
temporal_2,catboost,none,MCP,Accountancy,19,0.9,0.7372060857538036,0.16279391424619638,1.1604426002766253,0.8395573997233748,0.16044260027662519,0.0,0.986870897155361,0.3082706766917293,0.8395573997233748,0.3130148270181219,0.16044260027662519,607,0.16279391424619638,0.0,723,457,266,0.7039293151877334,0.7679755216064145,0.971655630061971,0.9939692968679263,0.2558355661985423,0.3661646985280964,0.2773980188662951,0.3509834593027671,0.6917293233082706,0.01312910284463895,0.16044260027662516
temporal_2,catboost,none,MCP,Accountancy,42,0.9,0.7413554633471646,0.1586445366528354,1.2157676348547717,0.7842323651452282,0.2157676348547718,0.0,0.986870897155361,0.31954887218045114,0.7842323651452282,0.3298059964726631,0.2157676348547718,567,0.1586445366528354,0.0,723,457,266,0.7082201777596547,0.771939554138764,0.971655630061971,0.9939692968679263,0.2664218601057633,0.3778136831663673,0.2923669520669413,0.36953567077562477,0.6804511278195489,0.01312910284463895,0.2157676348547718
temporal_2,catboost,none,MCP,Accountancy,73,0.9,0.7621023513139695,0.1378976486860305,1.210235131396957,0.7897648686030428,0.21023513139695713,0.0,0.9934354485776805,0.36466165413533835,0.7897648686030428,0.30122591943957966,0.21023513139695713,571,0.1378976486860305,0.0,723,457,266,0.7297311836721615,0.7917030237476111,0.9808795889404179,0.9977649999256127,0.3091256865713012,0.4240509708827968,0.2650257874128005,0.3400827229133373,0.6353383458646616,0.006564551422319475,0.21023513139695715
temporal_2,catboost,none,MCP,Accountancy,101,0.9,0.7648686030428768,0.13513139695712317,1.2489626556016598,0.7510373443983402,0.24896265560165975,0.0,0.9956236323851203,0.3684210526315789,0.7510373443983402,0.31307550644567217,0.24896265560165975,543,0.13513139695712317,0.0,723,457,266,0.7326067259302385,0.7943307448923813,0.9841854555926877,0.9987990205853874,0.3127091673867293,0.4278792495825325,0.2754980632749766,0.3532791687260769,0.631578947368421,0.00437636761487965,0.24896265560165975
temporal_2,catboost,none,MCP,Global economics,7,0.9,0.834319526627219,0.06568047337278105,1.5088757396449703,0.4911242603550296,0.5088757396449705,0.0,0.9573770491803278,0.7331536388140162,0.4911242603550296,0.3373493975903614,0.5088757396449705,332,0.06568047337278105,0.0,676,305,371,0.8044189710112775,0.8604419228566464,0.9284517918251262,0.9749243321750541,0.685923786083033,0.7756046706257933,0.288609096189807,0.3898105951156037,0.2668463611859838,0.04262295081967213,0.5088757396449703
temporal_2,catboost,none,MCP,Global economics,19,0.9,0.8254437869822485,0.0745562130177515,1.5014792899408285,0.4985207100591716,0.5014792899408284,0.0,0.8852459016393442,0.7762803234501348,0.4985207100591716,0.35014836795252224,0.5014792899408284,337,0.0745562130177515,0.0,676,305,371,0.7950121224425893,0.8521975972518497,0.8445861199114082,0.9163220848916112,0.7311663534182604,0.8157315288089615,0.30116779503998026,0.4025067510394247,0.22371967654986524,0.11475409836065574,0.5014792899408285
temporal_2,catboost,none,MCP,Global economics,42,0.9,0.8136094674556213,0.08639053254437867,1.492603550295858,0.507396449704142,0.492603550295858,0.0,0.9344262295081968,0.7142857142857143,0.507396449704142,0.3673469387755102,0.492603550295858,343,0.08639053254437867,0.0,676,305,371,0.7825110279715555,0.841163792824904,0.9008919490683812,0.9571534733690662,0.6663043338685842,0.757874999175944,0.31806034916764275,0.4195719387675661,0.2857142857142857,0.06557377049180328,0.492603550295858
temporal_2,catboost,none,MCP,Global economics,73,0.9,0.878698224852071,0.02130177514792897,1.6242603550295858,0.3757396449704142,0.6242603550295858,0.0,0.9508196721311475,0.8194070080862533,0.3757396449704142,0.3228346456692913,0.6242603550295858,254,0.02130177514792897,0.0,676,305,371,0.8519239599948201,0.9011928047405273,0.9204518412099554,0.9699726537723012,0.7770537575563005,0.8552135501893169,0.26834297522904615,0.38260532295527716,0.18059299191374664,0.04918032786885246,0.6242603550295858
temporal_2,catboost,none,MCP,Global economics,101,0.9,0.856508875739645,0.04349112426035506,1.5917159763313609,0.40828402366863903,0.591715976331361,0.0,0.9508196721311475,0.7789757412398922,0.40828402366863903,0.35144927536231885,0.591715976331361,276,0.04349112426035506,0.0,676,305,371,0.828064976791306,0.8809238525103296,0.9204518412099554,0.9699726537723012,0.7340140464789962,0.8182194248431256,0.2975148037452641,0.40946213832199124,0.2210242587601078,0.04918032786885246,0.591715976331361
temporal_2,catboost,platt,EIQ-batch,Accountancy,7,0.9,0.7012448132780082,0.19875518672199177,1.0829875518672198,0.91701244813278,0.08298755186721991,0.0,0.9715536105032823,0.23684210526315788,0.91701244813278,0.3257918552036199,0.08298755186721991,663,0.19875518672199177,0.0,723,457,266,0.6668890022108361,0.733473410346298,0.9519439701316761,0.9833017456139097,0.18972428942742983,0.2914525445110938,0.2912096174878696,0.36238120692109504,0.7631578947368421,0.028446389496717725,0.08298755186721996
temporal_2,catboost,platt,EIQ-batch,Accountancy,19,0.9,0.9045643153526971,0.004564315352697079,1.5560165975103735,0.44398340248962653,0.5560165975103735,0.0,0.9890590809628009,0.7593984962406015,0.44398340248962653,0.21495327102803738,0.5560165975103735,321,0.0,0.004564315352697079,723,457,266,0.8809592813647222,0.9238929913016816,0.974646924229439,0.9953178900125029,0.7045712931561322,0.80684011339018,0.17352546608840988,0.2631227971463262,0.24060150375939848,0.010940919037199124,0.5560165975103735
temporal_2,catboost,platt,EIQ-batch,Accountancy,42,0.9,0.7164591977869986,0.1835408022130014,1.170124481327801,0.8298755186721992,0.17012448132780084,0.0,0.986870897155361,0.2518796992481203,0.8298755186721992,0.3416666666666667,0.17012448132780084,600,0.1835408022130014,0.0,723,457,266,0.6825285869675058,0.7481017743052879,0.971655630061971,0.9939692968679263,0.20349803446863415,0.30732583753054543,0.3048327476564238,0.3805151243312482,0.7481203007518797,0.01312910284463895,0.17012448132780078
temporal_2,catboost,platt,EIQ-batch,Accountancy,73,0.9,0.7551867219917012,0.1448132780082988,1.1991701244813278,0.8008298755186722,0.1991701244813278,0.0,0.9824945295404814,0.36466165413533835,0.8008298755186722,0.30569948186528495,0.1991701244813278,579,0.1448132780082988,0.0,723,457,266,0.7225500992155338,0.7851259496971208,0.9658415468623841,0.9911036054434242,0.3091256865713012,0.4240509708827968,0.2695562566260683,0.34440394370824035,0.6353383458646616,0.0175054704595186,0.19917012448132776
temporal_2,catboost,platt,EIQ-batch,Accountancy,101,0.9,0.7662517289073306,0.1337482710926694,1.2503457814661134,0.7496542185338866,0.2503457814661134,0.0,0.9846827133479212,0.39097744360902253,0.7496542185338866,0.3118081180811808,0.2503457814661134,542,0.1337482710926694,0.0,723,457,266,0.7340451738036355,0.795643928720408,0.9687241098327282,0.9925609297851246,0.334286914815448,0.4507720592447975,0.2742490489883398,0.35201605655943646,0.6090225563909775,0.015317286652078774,0.2503457814661134
temporal_2,catboost,platt,EIQ-batch,Global economics,7,0.9,0.7677514792899408,0.13224852071005921,1.3106508875739644,0.6893491124260355,0.3106508875739645,0.0,0.8918032786885246,0.6657681940700808,0.6893491124260355,0.3369098712446352,0.3106508875739645,466,0.13224852071005921,0.0,676,305,371,0.7344607426639131,0.7980163449028752,0.8519453148979848,0.9219145189229583,0.6162851636873657,0.7118535656489672,0.2954843760891156,0.3810022405208334,0.33423180592991913,0.10819672131147541,0.31065088757396453
temporal_2,catboost,platt,EIQ-batch,Global economics,19,0.9,0.9201183431952663,0.020118343195266286,1.757396449704142,0.24260355029585798,0.757396449704142,0.0,0.8950819672131147,0.9407008086253369,0.24260355029585798,0.32926829268292684,0.757396449704142,164,0.0,0.020118343195266286,676,305,371,0.8972273420424396,0.9382615688358363,0.8556391209588947,0.9246965273710102,0.9118518704102327,0.9605169466058723,0.26197215963976533,0.40437964405955135,0.05929919137466307,0.10491803278688525,0.757396449704142
temporal_2,catboost,platt,EIQ-batch,Global economics,42,0.9,0.7766272189349113,0.12337278106508875,1.4068047337278107,0.5931952662721893,0.4068047337278107,0.0,0.9311475409836065,0.6495956873315364,0.5931952662721893,0.3765586034912718,0.4068047337278107,401,0.12337278106508875,0.0,676,305,371,0.743716388844917,0.8064118728953562,0.8970411104763275,0.9545284974521578,0.5997401135452823,0.6963850812216524,0.3305178046624547,0.42494202327021874,0.3504043126684636,0.06885245901639345,0.4068047337278107
temporal_2,catboost,platt,EIQ-batch,Global economics,73,0.9,0.8668639053254438,0.03313609467455625,1.599112426035503,0.40088757396449703,0.599112426035503,0.0,0.9245901639344263,0.8194070080862533,0.40088757396449703,0.33210332103321033,0.599112426035503,271,0.03313609467455625,0.0,676,305,371,0.8391700654096826,0.890411800427685,0.8893903011176989,0.949227677792863,0.7770537575563005,0.8552135501893169,0.27872071178582325,0.39017931373991754,0.18059299191374664,0.07540983606557378,0.599112426035503
